l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1046.254150390625, 324.91912841796875]","[855.8248291015625, 271.3741455078125]","[1080.8563232421875, 474.09228515625]","[821.033447265625, 200.0186004638672]","[1089.4500732421875, 621.3085327148438]","[935.1036376953125, 59.25421142578125]","[1002.92041015625, 641.8717041015625]","[870.7164306640625, 629.9177856445312]"
"[1045.2877197265625, 324.87884521484375]","[854.8446044921875, 269.4209899902344]","[1081.2431640625, 473.7210388183594]","[823.471923828125, 191.97674560546875]","[1089.7086181640625, 621.5415649414062]","[936.5609130859375, 48.885040283203125]","[1002.7415771484375, 641.2933959960938]","[870.3448486328125, 629.037109375]"
"[1045.176025390625, 325.71197509765625]","[855.50341796875, 268.84259033203125]","[1081.3486328125, 474.0142822265625]","[824.2252807617188, 186.34954833984375]","[1089.579833984375, 621.8212890625]","[936.1474609375, 45.46229553222656]","[1002.1807250976562, 640.5416259765625]","[870.1934814453125, 627.760498046875]"
"[1044.698974609375, 325.9457092285156]","[855.26708984375, 265.9981994628906]","[1081.25927734375, 473.08160400390625]","[826.8491821289062, 170.93911743164062]","[1089.9912109375, 621.9497680664062]","[937.7530517578125, 33.86283874511719]","[1002.318115234375, 640.2186279296875]","[870.1115112304688, 626.5009765625]"
"[1044.5062255859375, 326.54010009765625]","[854.9246826171875, 265.0308837890625]","[1081.12890625, 473.2669677734375]","[826.4085693359375, 164.2803497314453]","[1089.829345703125, 623.0084228515625]","[936.0113525390625, 29.076873779296875]","[1002.007568359375, 640.061767578125]","[869.7755126953125, 625.999755859375]"
"[1049.8284912109375, 324.950927734375]","[856.664306640625, 266.5653076171875]","[1084.576904296875, 469.43035888671875]","[825.03515625, 161.40457153320312]","[1088.096435546875, 626.3453979492188]","[934.8328857421875, 38.1031494140625]","[1014.1263427734375, 646.1219482421875]","[876.5369873046875, 627.5426025390625]"
"[1050.0274658203125, 325.25250244140625]","[856.463623046875, 266.2796630859375]","[1084.425048828125, 469.1636962890625]","[826.7836303710938, 156.89495849609375]","[1087.773193359375, 626.454345703125]","[934.814208984375, 30.945510864257812]","[1014.6558837890625, 645.8972778320312]","[876.8025512695312, 627.1485595703125]"
"[1050.176513671875, 325.71453857421875]","[855.8314208984375, 265.11590576171875]","[1084.59326171875, 469.3204345703125]","[825.2374267578125, 150.89048767089844]","[1087.5946044921875, 626.5988159179688]","[934.1193237304688, 25.525222778320312]","[1014.6951904296875, 645.4697265625]","[876.4266357421875, 626.1951904296875]"
"[1045.075927734375, 327.07464599609375]","[853.6913452148438, 259.43450927734375]","[1080.690185546875, 472.3763122558594]","[821.5391235351562, 139.5450897216797]","[1088.90234375, 623.4931640625]","[929.8540649414062, 11.004180908203125]","[1002.8387451171875, 638.91015625]","[869.3031005859375, 623.5578002929688]"
"[1047.70166015625, 326.9944152832031]","[853.39892578125, 258.8341369628906]","[1078.975341796875, 472.4698486328125]","[818.0068359375, 137.1097869873047]","[1086.633056640625, 626.796875]","[930.3968505859375, 13.781890869140625]","[1004.678466796875, 639.1934814453125]","[870.0472412109375, 621.6998901367188]"
"[1048.2369384765625, 327.8294982910156]","[853.7019653320312, 257.8027038574219]","[1078.4866943359375, 472.80047607421875]","[815.2073364257812, 130.45687866210938]","[1086.24755859375, 627.5770263671875]","[929.8873901367188, 12.81829833984375]","[1004.258544921875, 638.9348754882812]","[869.5947875976562, 621.03173828125]"
"[1048.656494140625, 327.2830810546875]","[853.528076171875, 256.61328125]","[1078.405517578125, 471.9261474609375]","[813.6514892578125, 126.90921020507812]","[1085.98583984375, 627.9669799804688]","[926.4139404296875, 13.174392700195312]","[1005.10546875, 639.101806640625]","[869.94384765625, 621.107421875]"
"[1049.0943603515625, 327.5677185058594]","[853.5844116210938, 256.4766845703125]","[1078.34130859375, 472.4058837890625]","[811.365234375, 124.78678894042969]","[1086.2275390625, 628.5067749023438]","[918.1971435546875, 16.021270751953125]","[1005.5323486328125, 639.885009765625]","[870.2657470703125, 621.683837890625]"
"[1049.2054443359375, 327.03887939453125]","[853.5523681640625, 254.64019775390625]","[1078.2109375, 471.5944519042969]","[808.5172119140625, 120.97988891601562]","[1086.218994140625, 627.131591796875]","[908.8912353515625, 15.06903076171875]","[1005.3331298828125, 639.6341552734375]","[870.070068359375, 621.0307006835938]"
"[1049.8524169921875, 326.8490295410156]","[853.2484130859375, 252.8212890625]","[1078.33349609375, 471.76812744140625]","[806.2794799804688, 115.23902893066406]","[1086.3505859375, 627.7489013671875]","[906.203125, 14.18609619140625]","[1006.1322021484375, 639.8717041015625]","[870.2701416015625, 621.05859375]"
"[1049.5594482421875, 326.8609619140625]","[853.168212890625, 252.01217651367188]","[1077.811767578125, 471.32550048828125]","[803.28759765625, 114.05438232421875]","[1086.3145751953125, 627.1159057617188]","[901.7107543945312, 14.383392333984375]","[1005.3927001953125, 638.7279052734375]","[869.9317016601562, 619.799560546875]"
"[1050.445556640625, 326.9982604980469]","[852.4371337890625, 251.3620147705078]","[1077.7415771484375, 471.7591552734375]","[799.8045043945312, 111.72834777832031]","[1086.63818359375, 627.442626953125]","[899.5343627929688, 13.347518920898438]","[1005.7972412109375, 639.7095947265625]","[869.4486083984375, 620.727294921875]"
"[1050.921142578125, 326.7813720703125]","[852.7552490234375, 251.69677734375]","[1077.718505859375, 471.211181640625]","[795.0668334960938, 111.9180908203125]","[1086.1468505859375, 627.4985961914062]","[891.6409912109375, 12.039321899414062]","[1005.56103515625, 640.5049438476562]","[869.2716064453125, 621.8843994140625]"
"[1051.265869140625, 326.4044189453125]","[853.1395263671875, 250.9794921875]","[1078.3985595703125, 471.380615234375]","[790.2952880859375, 112.69317626953125]","[1087.309326171875, 627.2841796875]","[872.863525390625, 16.306869506835938]","[1005.961181640625, 638.896728515625]","[870.0941162109375, 619.940185546875]"
"[1051.581787109375, 326.11297607421875]","[852.9267578125, 250.30789184570312]","[1078.8271484375, 473.021484375]","[785.494140625, 115.19393920898438]","[1087.150146484375, 628.8024291992188]","[855.5977783203125, 17.21868896484375]","[1005.0510864257812, 638.1595458984375]","[869.134765625, 619.0350952148438]"
"[1051.737548828125, 326.2802734375]","[852.145263671875, 249.725341796875]","[1079.4979248046875, 473.61065673828125]","[780.3255615234375, 114.7115478515625]","[1087.0135498046875, 629.3475341796875]","[850.53564453125, 15.745285034179688]","[1005.4522705078125, 638.1637573242188]","[868.717041015625, 619.1988525390625]"
"[1052.595458984375, 327.1916809082031]","[851.4239501953125, 249.25241088867188]","[1081.9176025390625, 475.9097900390625]","[770.06005859375, 115.55841064453125]","[1088.729248046875, 631.8546142578125]","[829.1546630859375, 18.444808959960938]","[1004.356201171875, 638.5559692382812]","[865.843505859375, 619.52197265625]"
"[1052.972900390625, 327.4010925292969]","[850.626220703125, 248.68045043945312]","[1083.693115234375, 476.21343994140625]","[765.0104370117188, 114.98304748535156]","[1089.0797119140625, 632.77685546875]","[827.5475463867188, 16.139785766601562]","[1004.8062744140625, 639.2824096679688]","[864.2586669921875, 620.1290893554688]"
"[1052.7589111328125, 326.51837158203125]","[849.3598022460938, 246.50473022460938]","[1085.4912109375, 476.817626953125]","[761.1514892578125, 117.90948486328125]","[1088.9439697265625, 633.6172485351562]","[819.4625244140625, 16.641403198242188]","[1005.62841796875, 638.2623291015625]","[863.18359375, 618.7030029296875]"
"[1056.279296875, 322.25164794921875]","[846.6368408203125, 244.34848022460938]","[1089.441162109375, 472.7688903808594]","[754.9752197265625, 119.8062744140625]","[1085.20458984375, 629.6721801757812]","[812.9166870117188, 26.68817138671875]","[1011.276123046875, 644.3780517578125]","[864.4447631835938, 622.0589599609375]"
"[1057.447509765625, 323.14556884765625]","[846.521484375, 245.68304443359375]","[1091.37548828125, 474.3143005371094]","[754.91552734375, 121.50686645507812]","[1086.4051513671875, 628.359375]","[809.307861328125, 26.456817626953125]","[1012.440673828125, 646.0225830078125]","[864.1314697265625, 623.473876953125]"
"[1056.30126953125, 323.3423156738281]","[844.2379150390625, 245.79244995117188]","[1092.7724609375, 474.09307861328125]","[754.8458251953125, 122.52964782714844]","[1087.303466796875, 628.6504516601562]","[811.20654296875, 23.10113525390625]","[1012.802490234375, 647.4619750976562]","[863.2721557617188, 624.8274536132812]"
"[1057.1072998046875, 323.09918212890625]","[844.7904052734375, 246.77792358398438]","[1095.2021484375, 475.4118347167969]","[755.46044921875, 125.81334686279297]","[1087.6904296875, 630.884033203125]","[806.03857421875, 25.353515625]","[1012.3314208984375, 648.53369140625]","[862.5979614257812, 625.426513671875]"
"[1057.015380859375, 323.1576843261719]","[844.7373046875, 247.63856506347656]","[1096.8985595703125, 475.2413635253906]","[755.8792724609375, 125.88175964355469]","[1089.822998046875, 630.2643432617188]","[807.8087768554688, 23.727767944335938]","[1012.6260986328125, 649.68701171875]","[862.683349609375, 626.5455932617188]"
"[1057.380615234375, 322.63818359375]","[843.9797973632812, 248.54580688476562]","[1099.1875, 476.80133056640625]","[755.5128173828125, 128.60824584960938]","[1090.889404296875, 633.8175048828125]","[805.5466918945312, 26.952804565429688]","[1013.4603881835938, 650.6893310546875]","[862.81103515625, 627.9178466796875]"
"[1056.76953125, 322.29754638671875]","[843.724365234375, 248.61053466796875]","[1099.995849609375, 476.2030029296875]","[754.9872436523438, 129.39041137695312]","[1093.45263671875, 634.710205078125]","[805.6748657226562, 25.80029296875]","[1013.379638671875, 650.9426879882812]","[863.13037109375, 628.2363891601562]"
"[1056.8446044921875, 322.3810119628906]","[844.1090698242188, 249.12326049804688]","[1101.224365234375, 475.686767578125]","[754.7138671875, 132.0428924560547]","[1094.4638671875, 637.243896484375]","[799.866455078125, 29.828933715820312]","[1013.7125244140625, 650.6591796875]","[863.784912109375, 627.6511840820312]"
"[1056.65234375, 321.81396484375]","[844.286376953125, 249.32147216796875]","[1102.053955078125, 474.6733703613281]","[753.6403198242188, 133.99612426757812]","[1098.78369140625, 634.6471557617188]","[799.0284423828125, 30.399032592773438]","[1013.5889892578125, 649.8844604492188]","[863.8831787109375, 627.12353515625]"
"[1057.041748046875, 322.2318115234375]","[843.741943359375, 249.06500244140625]","[1103.5740966796875, 477.2491149902344]","[752.393310546875, 134.0836944580078]","[1097.8931884765625, 638.734619140625]","[797.823974609375, 30.634597778320312]","[1013.8062744140625, 651.17236328125]","[863.8599243164062, 627.9376220703125]"
"[1057.366943359375, 322.25677490234375]","[844.1427612304688, 250.2319793701172]","[1104.14892578125, 476.9224548339844]","[752.0985717773438, 136.71597290039062]","[1099.8583984375, 637.134765625]","[796.5034790039062, 31.159881591796875]","[1014.1427001953125, 652.5487060546875]","[864.3224487304688, 629.4261474609375]"
"[1057.417724609375, 321.4274597167969]","[844.6675415039062, 250.41004943847656]","[1104.5863037109375, 476.3945617675781]","[752.0704956054688, 138.62448120117188]","[1099.9544677734375, 636.9757080078125]","[792.8633422851562, 34.756072998046875]","[1013.7617797851562, 652.4910278320312]","[864.3043212890625, 629.4918823242188]"
"[1057.892822265625, 321.75250244140625]","[845.1519775390625, 251.22125244140625]","[1105.3193359375, 477.7169494628906]","[752.3688354492188, 140.2148895263672]","[1099.192138671875, 638.57421875]","[791.495361328125, 34.760101318359375]","[1014.0084228515625, 652.6078491210938]","[864.7640991210938, 629.5409545898438]"
"[1058.5311279296875, 321.6983337402344]","[845.90478515625, 251.28680419921875]","[1106.051025390625, 478.7013244628906]","[753.833740234375, 141.4456787109375]","[1099.143798828125, 638.2603149414062]","[792.585693359375, 34.39640808105469]","[1014.1427001953125, 652.9664306640625]","[864.9832763671875, 629.824951171875]"
"[1058.08251953125, 321.620361328125]","[845.8944091796875, 252.1874542236328]","[1106.0701904296875, 477.03033447265625]","[754.7938232421875, 141.4354248046875]","[1098.311767578125, 639.4208374023438]","[792.947509765625, 33.886138916015625]","[1014.7889404296875, 653.453125]","[865.8170166015625, 630.76416015625]"
"[1056.555908203125, 323.6005859375]","[849.1474609375, 254.00587463378906]","[1102.1571044921875, 483.0499267578125]","[755.4090576171875, 147.9359130859375]","[1099.0732421875, 647.6453857421875]","[794.3717651367188, 29.462127685546875]","[1011.1554565429688, 640.42041015625]","[862.0676879882812, 620.3741455078125]"
"[1057.067138671875, 323.6177978515625]","[849.663818359375, 254.34017944335938]","[1102.3509521484375, 482.846923828125]","[756.2047119140625, 148.32034301757812]","[1097.7392578125, 647.534912109375]","[796.366455078125, 28.23541259765625]","[1011.4737548828125, 640.8212890625]","[862.3551635742188, 621.0533447265625]"
"[1057.0953369140625, 324.089599609375]","[850.0274658203125, 254.28134155273438]","[1102.47509765625, 484.99151611328125]","[757.865966796875, 147.80360412597656]","[1095.7862548828125, 650.7598266601562]","[798.786865234375, 25.244705200195312]","[1011.51171875, 640.9903564453125]","[862.6123046875, 620.9467163085938]"
"[1057.389892578125, 323.1689453125]","[851.06640625, 253.76370239257812]","[1102.139404296875, 484.6218566894531]","[758.689208984375, 147.84274291992188]","[1095.638427734375, 650.3531494140625]","[798.796630859375, 27.430709838867188]","[1011.5029296875, 639.8179321289062]","[863.1707153320312, 619.7189331054688]"
"[1057.966064453125, 323.62615966796875]","[852.7493896484375, 254.23794555664062]","[1102.743896484375, 486.0504455566406]","[760.4213256835938, 150.77330017089844]","[1094.4830322265625, 651.8294677734375]","[797.0545654296875, 32.70991516113281]","[1012.0797729492188, 640.279541015625]","[864.265869140625, 619.9645385742188]"
"[1058.318115234375, 323.7630615234375]","[853.667724609375, 254.58343505859375]","[1102.90966796875, 486.2787780761719]","[761.9813842773438, 151.27923583984375]","[1094.9693603515625, 652.080322265625]","[799.8563232421875, 27.8404541015625]","[1011.2196044921875, 639.5010986328125]","[863.90625, 619.0741577148438]"
"[1035.4404296875, 308.3235168457031]","[829.7027587890625, 309.0699462890625]","[1063.2879638671875, 481.4688720703125]","[795.9383544921875, 478.618896484375]","[1059.658935546875, 631.599609375]","[792.708984375, 628.25927734375]","[996.632080078125, 640.056640625]","[858.3218994140625, 639.0364990234375]"
"[1035.287353515625, 308.19805908203125]","[829.5440673828125, 308.95684814453125]","[1063.7647705078125, 480.36187744140625]","[795.7376708984375, 477.94195556640625]","[1060.07763671875, 631.5521850585938]","[792.2467041015625, 628.16455078125]","[996.4766235351562, 640.009033203125]","[858.3621826171875, 638.8543701171875]"
"[1035.3741455078125, 308.23687744140625]","[829.6385498046875, 309.1437683105469]","[1063.809326171875, 480.79339599609375]","[795.765869140625, 477.8420104980469]","[1059.984130859375, 631.1950073242188]","[792.3674926757812, 627.9987182617188]","[996.8344116210938, 640.409423828125]","[858.4976806640625, 639.44921875]"
"[1037.3265380859375, 309.332275390625]","[827.5667724609375, 306.2655029296875]","[1062.30859375, 478.96051025390625]","[796.239990234375, 478.83770751953125]","[1057.4140625, 631.1636352539062]","[795.4414672851562, 625.9974975585938]","[996.135986328125, 634.5008544921875]","[857.3145751953125, 633.887939453125]"
"[1035.2816162109375, 308.12933349609375]","[829.093017578125, 309.6458740234375]","[1064.4478759765625, 480.2266845703125]","[795.59326171875, 479.00628662109375]","[1061.6693115234375, 630.1836547851562]","[792.32958984375, 628.02734375]","[996.8663330078125, 640.0941772460938]","[858.5731201171875, 639.2508544921875]"
"[1035.1402587890625, 308.3991394042969]","[828.708251953125, 309.3194274902344]","[1065.289306640625, 481.1573181152344]","[795.7928466796875, 479.1874694824219]","[1062.5830078125, 630.8240356445312]","[791.9544067382812, 627.9815673828125]","[996.5640869140625, 640.5164184570312]","[858.101806640625, 639.4832153320312]"
"[1035.2213134765625, 308.16168212890625]","[828.9032592773438, 309.2801208496094]","[1066.180908203125, 481.63348388671875]","[795.25, 479.50140380859375]","[1063.417236328125, 630.8787841796875]","[792.3045654296875, 628.7318115234375]","[996.7146606445312, 640.7561645507812]","[858.358154296875, 639.8455810546875]"
"[1035.50634765625, 308.65045166015625]","[828.63720703125, 309.2770080566406]","[1067.9498291015625, 482.74090576171875]","[795.4910888671875, 479.60211181640625]","[1065.058349609375, 631.149658203125]","[792.5611572265625, 628.6441650390625]","[996.9295654296875, 641.195068359375]","[858.2734375, 640.2113647460938]"
"[1035.801025390625, 308.8132629394531]","[828.7740478515625, 309.3060302734375]","[1070.508056640625, 482.9339904785156]","[795.224609375, 479.3916320800781]","[1068.201904296875, 630.3394165039062]","[792.3984375, 628.2427978515625]","[997.184814453125, 641.7884521484375]","[858.6978759765625, 640.790771484375]"
"[1036.309326171875, 308.8587646484375]","[828.217529296875, 309.1685791015625]","[1072.7786865234375, 483.38446044921875]","[795.063720703125, 479.8502197265625]","[1071.2691650390625, 630.1622924804688]","[792.6846313476562, 628.4774780273438]","[997.556396484375, 641.2503662109375]","[858.611328125, 640.30126953125]"
"[1036.204345703125, 307.6361389160156]","[827.317626953125, 309.253662109375]","[1073.8984375, 478.8985290527344]","[794.662353515625, 480.15252685546875]","[1078.247314453125, 624.4660034179688]","[792.952392578125, 628.0082397460938]","[997.8828125, 640.86181640625]","[858.5582275390625, 640.2338256835938]"
"[1036.031005859375, 306.981689453125]","[826.7243041992188, 309.2481994628906]","[1077.548828125, 475.79205322265625]","[794.2465209960938, 479.88189697265625]","[1083.8221435546875, 617.7192993164062]","[792.61572265625, 627.416748046875]","[998.0062255859375, 641.133544921875]","[858.5857543945312, 640.5861206054688]"
"[1038.521728515625, 305.37957763671875]","[825.78173828125, 310.45172119140625]","[1080.792236328125, 469.0718994140625]","[794.1989135742188, 482.2620849609375]","[1090.1307373046875, 611.1202392578125]","[791.0899658203125, 628.2022705078125]","[1000.9273681640625, 641.909912109375]","[857.1509399414062, 641.50048828125]"
"[1036.836669921875, 299.75244140625]","[824.7113037109375, 305.81329345703125]","[1087.68310546875, 460.0280456542969]","[794.3333129882812, 479.033935546875]","[1101.259033203125, 599.985595703125]","[793.1326904296875, 629.557373046875]","[999.5272216796875, 644.563720703125]","[858.2682495117188, 643.728515625]"
"[1037.892333984375, 299.38983154296875]","[824.0048217773438, 309.16912841796875]","[1092.5281982421875, 454.8521728515625]","[793.45263671875, 481.47845458984375]","[1109.1251220703125, 593.874755859375]","[791.5317993164062, 629.41943359375]","[1001.0489501953125, 641.6076049804688]","[857.8350219726562, 642.392333984375]"
"[1037.2642822265625, 297.5977783203125]","[823.3020629882812, 308.89251708984375]","[1097.802734375, 447.9788818359375]","[792.936767578125, 480.97674560546875]","[1123.5235595703125, 585.3724365234375]","[791.6474609375, 629.31689453125]","[1000.3055419921875, 640.5947265625]","[857.5111083984375, 641.7747802734375]"
"[1036.9168701171875, 296.1600341796875]","[820.2769775390625, 308.36505126953125]","[1103.07275390625, 444.840087890625]","[795.1439208984375, 480.853759765625]","[1130.646484375, 581.21875]","[794.95703125, 626.058349609375]","[1001.89794921875, 636.6598510742188]","[858.1634521484375, 639.5430908203125]"
"[1035.43408203125, 293.0487976074219]","[818.7251586914062, 307.8328552246094]","[1107.55419921875, 436.16229248046875]","[794.5814208984375, 480.84161376953125]","[1142.43212890625, 572.2421264648438]","[794.84521484375, 625.5459594726562]","[1001.31982421875, 635.1602172851562]","[858.0657348632812, 638.8602294921875]"
"[1034.797119140625, 290.799560546875]","[817.7698974609375, 307.8150939941406]","[1114.438232421875, 429.40545654296875]","[793.87109375, 481.02667236328125]","[1152.826904296875, 556.5025634765625]","[794.59521484375, 625.5745849609375]","[1001.1458740234375, 634.2273559570312]","[858.11962890625, 638.56640625]"
"[1034.407470703125, 289.3559875488281]","[817.0970458984375, 308.61883544921875]","[1121.07080078125, 427.0183410644531]","[793.5049438476562, 482.59442138671875]","[1161.09521484375, 558.7106323242188]","[794.6672973632812, 626.8524780273438]","[1001.6537475585938, 634.2758178710938]","[858.8809204101562, 639.3216552734375]"
"[1033.7181396484375, 288.3938293457031]","[816.18115234375, 308.5780334472656]","[1128.6728515625, 424.4321594238281]","[793.5327758789062, 481.8026123046875]","[1168.260498046875, 555.864501953125]","[794.517333984375, 626.5977783203125]","[1000.9707641601562, 634.4491577148438]","[858.69482421875, 639.6197509765625]"
"[1033.6204833984375, 287.74810791015625]","[814.9881591796875, 309.8260498046875]","[1131.75439453125, 415.8304138183594]","[793.4024047851562, 481.5845947265625]","[1174.9976806640625, 543.9083251953125]","[793.79833984375, 626.9483642578125]","[1001.9371948242188, 635.2208251953125]","[858.935546875, 640.8575439453125]"
"[1032.578125, 287.1756591796875]","[812.3175659179688, 310.9746398925781]","[1139.4921875, 411.3966064453125]","[792.122802734375, 482.3905029296875]","[1184.91650390625, 532.9136962890625]","[793.3134155273438, 627.7169189453125]","[1001.6759033203125, 633.7686157226562]","[858.305419921875, 639.9269409179688]"
"[1031.040771484375, 286.73101806640625]","[810.4007568359375, 310.92333984375]","[1139.1077880859375, 408.2685546875]","[791.3974609375, 483.328857421875]","[1188.786376953125, 531.8201904296875]","[793.1798095703125, 629.435791015625]","[1000.5836791992188, 633.1351928710938]","[857.12841796875, 639.4736938476562]"
"[1030.4268798828125, 286.6294860839844]","[809.79296875, 311.336181640625]","[1139.047607421875, 406.20574951171875]","[790.7625732421875, 482.982421875]","[1189.907958984375, 527.27880859375]","[792.5692138671875, 629.3585205078125]","[1000.8253173828125, 633.2066650390625]","[857.4347534179688, 639.9059448242188]"
"[1028.961669921875, 285.7618408203125]","[808.40234375, 311.22705078125]","[1137.9305419921875, 402.709716796875]","[790.2254638671875, 482.95703125]","[1189.4404296875, 524.7440795898438]","[792.124755859375, 629.7407836914062]","[1000.1713256835938, 631.7359619140625]","[856.8692626953125, 638.61376953125]"
"[1028.1015625, 285.61529541015625]","[807.9596557617188, 311.9719543457031]","[1135.3526611328125, 399.20050048828125]","[789.1307373046875, 482.74591064453125]","[1188.6112060546875, 518.1187133789062]","[792.4088134765625, 630.309326171875]","[999.8014526367188, 631.4539794921875]","[856.5891723632812, 638.605224609375]"
"[1027.0556640625, 285.5650329589844]","[806.9708251953125, 311.91876220703125]","[1133.692138671875, 398.4663391113281]","[788.050048828125, 482.23895263671875]","[1186.843994140625, 515.7258911132812]","[791.41796875, 630.5084228515625]","[999.393798828125, 631.258544921875]","[856.3394165039062, 638.4764404296875]"
"[1026.330078125, 285.64208984375]","[806.7099609375, 312.2242736816406]","[1130.6240234375, 396.6829833984375]","[786.636474609375, 481.72991943359375]","[1183.433837890625, 510.7656555175781]","[790.6151733398438, 630.0667724609375]","[998.88525390625, 630.08740234375]","[856.1024780273438, 637.3793334960938]"
"[1025.8583984375, 285.65911865234375]","[806.357421875, 312.1689758300781]","[1128.8876953125, 397.70086669921875]","[785.1278686523438, 481.24456787109375]","[1179.7752685546875, 512.0997314453125]","[789.7556762695312, 630.185791015625]","[999.0064697265625, 630.259033203125]","[856.189453125, 637.7553100585938]"
