l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1024.8316650390625, 285.5330810546875]","[806.2944946289062, 311.6592102050781]","[1123.0950927734375, 397.17388916015625]","[784.2002563476562, 481.3325500488281]","[1175.951171875, 506.6644592285156]","[789.5882568359375, 630.727783203125]","[998.0697021484375, 628.6048583984375]","[855.805419921875, 636.151611328125]"
"[1023.58447265625, 283.5578308105469]","[806.4521484375, 311.4768371582031]","[1115.622802734375, 391.0731201171875]","[783.0785522460938, 480.0970458984375]","[1169.5445556640625, 502.22601318359375]","[789.2760009765625, 630.1295166015625]","[997.7237548828125, 627.20263671875]","[855.94921875, 635.557861328125]"
"[1024.6514892578125, 284.90179443359375]","[806.0809936523438, 311.192626953125]","[1115.98779296875, 397.3036193847656]","[782.363037109375, 480.40521240234375]","[1161.0845947265625, 507.49591064453125]","[788.7628784179688, 630.885009765625]","[998.8309326171875, 628.4663696289062]","[855.9888916015625, 636.18359375]"
"[1025.92626953125, 288.62103271484375]","[805.3584594726562, 309.38525390625]","[1118.79345703125, 418.2186279296875]","[780.9442749023438, 483.22955322265625]","[1147.3193359375, 523.1370239257812]","[788.0340576171875, 631.8630981445312]","[998.5204467773438, 630.3802490234375]","[854.729736328125, 636.7715454101562]"
"[1025.9443359375, 287.6618957519531]","[805.2207641601562, 309.3238220214844]","[1113.44091796875, 416.553955078125]","[780.3539428710938, 483.4697570800781]","[1137.25, 526.7411499023438]","[787.8109130859375, 632.4772338867188]","[999.1282958984375, 630.6771240234375]","[854.6643676757812, 637.5571899414062]"
"[1023.97412109375, 286.24505615234375]","[804.9757080078125, 309.8134765625]","[1104.931884765625, 408.8755187988281]","[779.8858642578125, 483.197021484375]","[1125.9541015625, 523.3377685546875]","[787.9432983398438, 633.2202758789062]","[998.3292236328125, 628.7562866210938]","[854.4122314453125, 636.321533203125]"
"[1023.4234619140625, 288.8083190917969]","[805.455078125, 309.639892578125]","[1097.5130615234375, 418.1868896484375]","[779.7207641601562, 484.5403747558594]","[1115.298583984375, 517.4934692382812]","[788.2828369140625, 633.9343872070312]","[997.913330078125, 629.678955078125]","[854.0055541992188, 636.452880859375]"
"[1022.018310546875, 294.05413818359375]","[807.023193359375, 308.52801513671875]","[1094.3602294921875, 430.90069580078125]","[780.891357421875, 486.10443115234375]","[1105.09228515625, 522.586181640625]","[790.9942016601562, 636.1007080078125]","[995.3893432617188, 627.1481323242188]","[855.0953979492188, 634.3690185546875]"
"[1019.7218627929688, 293.86944580078125]","[807.0224609375, 308.01153564453125]","[1085.48388671875, 431.9664001464844]","[780.369140625, 486.32464599609375]","[1095.005615234375, 523.7495727539062]","[791.594482421875, 635.606201171875]","[994.4987182617188, 626.715087890625]","[855.23046875, 634.0076904296875]"
"[1018.2415771484375, 292.33673095703125]","[808.3831787109375, 308.2777404785156]","[1074.3858642578125, 425.9892883300781]","[780.382568359375, 486.50238037109375]","[1081.6358642578125, 518.4093017578125]","[791.6966552734375, 636.5926513671875]","[994.60791015625, 624.80029296875]","[856.7953491210938, 632.7646484375]"
"[1017.4249877929688, 293.01995849609375]","[809.4343872070312, 307.7545471191406]","[1066.5010986328125, 433.1490478515625]","[780.0382080078125, 487.60498046875]","[1061.930908203125, 525.7138671875]","[791.515380859375, 636.5345458984375]","[994.7286987304688, 624.5052490234375]","[857.717529296875, 632.4235229492188]"
"[1015.5050048828125, 291.6923828125]","[811.4293212890625, 308.51611328125]","[1060.9647216796875, 431.6494445800781]","[779.0755615234375, 487.46392822265625]","[1052.716796875, 527.13427734375]","[789.7220458984375, 638.1314697265625]","[994.1442260742188, 629.9606323242188]","[857.463623046875, 635.5687255859375]"
"[1013.3631591796875, 288.66802978515625]","[812.5069580078125, 309.12493896484375]","[1049.59765625, 420.34405517578125]","[778.7265014648438, 488.255859375]","[1048.9647216796875, 522.52783203125]","[791.1099853515625, 639.6448364257812]","[993.1497802734375, 628.595458984375]","[857.9178466796875, 636.0906982421875]"
"[1012.5869750976562, 291.8100280761719]","[813.924072265625, 306.9522705078125]","[1043.6243896484375, 434.2380065917969]","[777.843994140625, 487.81591796875]","[1028.9815673828125, 529.2822265625]","[791.2381591796875, 638.9144287109375]","[992.3466796875, 629.0641479492188]","[857.7614135742188, 635.1494140625]"
"[1010.7802734375, 293.2796630859375]","[814.84130859375, 307.43548583984375]","[1036.152587890625, 438.770751953125]","[777.485595703125, 488.2740783691406]","[1013.3248291015625, 543.3336791992188]","[791.2557373046875, 640.0428466796875]","[990.6103515625, 631.6150512695312]","[857.30859375, 637.60400390625]"
"[1009.1627197265625, 293.39935302734375]","[815.6354370117188, 306.8079833984375]","[1028.95263671875, 437.84014892578125]","[777.384521484375, 486.709716796875]","[1001.6669311523438, 546.231201171875]","[790.8067016601562, 639.0172729492188]","[989.3681030273438, 631.517822265625]","[857.1154174804688, 637.4632568359375]"
"[1009.5364379882812, 293.93023681640625]","[817.1920166015625, 306.93133544921875]","[1025.095458984375, 437.869384765625]","[776.7728271484375, 485.6326904296875]","[997.4754638671875, 543.175048828125]","[791.5929565429688, 638.1865234375]","[989.2941284179688, 632.530029296875]","[857.4810791015625, 638.601806640625]"
"[1009.3668212890625, 291.1882019042969]","[818.0675048828125, 306.40057373046875]","[1021.75927734375, 424.28045654296875]","[776.2077026367188, 483.48406982421875]","[1009.22900390625, 519.1832885742188]","[792.0869750976562, 637.7769775390625]","[989.724365234375, 631.0472412109375]","[858.0510864257812, 638.3143310546875]"
"[1009.0166015625, 289.586669921875]","[818.234375, 307.1573486328125]","[1022.0579833984375, 415.15850830078125]","[776.64013671875, 482.1559753417969]","[1012.1519165039062, 515.1552124023438]","[793.400146484375, 637.88427734375]","[988.8173217773438, 630.0816040039062]","[857.7086791992188, 637.96044921875]"
"[1010.349609375, 286.24664306640625]","[818.2320556640625, 306.95635986328125]","[1019.7573852539062, 402.1474914550781]","[776.42724609375, 482.4063720703125]","[1018.61279296875, 498.53668212890625]","[794.70458984375, 638.6353759765625]","[990.0308837890625, 630.3323974609375]","[857.44384765625, 639.542236328125]"
"[1013.6416625976562, 286.5315856933594]","[818.1600952148438, 306.604248046875]","[1013.484619140625, 407.0897216796875]","[775.379150390625, 482.01715087890625]","[1006.9758911132812, 543.8104858398438]","[795.4827880859375, 638.7420043945312]","[991.802734375, 632.7400512695312]","[855.6099243164062, 642.3408813476562]"
"[1015.0445556640625, 287.766357421875]","[818.4710083007812, 305.8182067871094]","[1010.16943359375, 414.72802734375]","[775.1492919921875, 480.4225158691406]","[997.3515014648438, 567.4677734375]","[794.897705078125, 636.69482421875]","[991.984375, 633.3328857421875]","[854.776611328125, 642.3909912109375]"
"[1015.8592529296875, 289.04583740234375]","[818.6013793945312, 305.85833740234375]","[1008.1122436523438, 416.84088134765625]","[774.625244140625, 480.177001953125]","[994.144287109375, 572.5951538085938]","[795.0938720703125, 636.10302734375]","[992.8463134765625, 634.2119750976562]","[854.9315185546875, 643.0601806640625]"
"[1016.1809692382812, 288.5360107421875]","[818.505615234375, 304.8753356933594]","[1006.3970947265625, 415.7348327636719]","[773.7646484375, 478.23321533203125]","[0.0, 0.0]","[794.775146484375, 634.8385620117188]","[993.1785278320312, 633.0946655273438]","[854.849853515625, 641.91455078125]"
"[1016.2970581054688, 288.72625732421875]","[817.6651611328125, 303.7040710449219]","[1005.796630859375, 415.01953125]","[772.44287109375, 475.0586242675781]","[0.0, 0.0]","[792.8051147460938, 629.4889526367188]","[992.9697265625, 632.3805541992188]","[854.016357421875, 640.9112548828125]"
"[1016.2462158203125, 287.69989013671875]","[817.6148071289062, 303.1873474121094]","[1005.816650390625, 413.76171875]","[771.2817993164062, 474.5437316894531]","[991.8209838867188, 567.418212890625]","[791.6248168945312, 627.3673706054688]","[993.0013427734375, 631.5181884765625]","[854.13818359375, 640.2837524414062]"
"[1016.030029296875, 287.2709655761719]","[817.8541259765625, 302.84393310546875]","[1005.462646484375, 411.31494140625]","[770.49658203125, 472.4812316894531]","[0.0, 0.0]","[789.497314453125, 625.775390625]","[993.5454711914062, 630.3135986328125]","[855.0084228515625, 639.04443359375]"
"[1015.6913452148438, 286.6544189453125]","[817.1866455078125, 302.33343505859375]","[1007.6414794921875, 410.6877136230469]","[769.7557983398438, 471.27093505859375]","[993.3494873046875, 564.0433959960938]","[787.19970703125, 622.3646240234375]","[992.3936767578125, 629.333984375]","[854.072265625, 638.168701171875]"
"[1015.717529296875, 285.34796142578125]","[816.048095703125, 301.90325927734375]","[1008.8153076171875, 409.5422058105469]","[768.6597900390625, 471.91717529296875]","[992.7274169921875, 563.7344360351562]","[786.2708129882812, 622.6614990234375]","[992.690185546875, 629.2091064453125]","[853.9202270507812, 638.2733764648438]"
"[1023.2344970703125, 283.1146240234375]","[814.7316284179688, 300.18048095703125]","[1007.6134643554688, 411.44921875]","[769.8158569335938, 474.8817443847656]","[989.0897216796875, 567.68603515625]","[785.4061889648438, 621.5693359375]","[1000.9773559570312, 629.380859375]","[854.591064453125, 637.8807983398438]"
"[1021.5558471679688, 280.91497802734375]","[811.901611328125, 299.26873779296875]","[1011.5718994140625, 406.1593322753906]","[769.3196411132812, 473.0614013671875]","[998.3316650390625, 550.4415893554688]","[783.1642456054688, 620.2171630859375]","[1000.0577392578125, 628.2191772460938]","[853.6614990234375, 636.8209228515625]"
"[1020.7032470703125, 278.1314392089844]","[809.1396484375, 300.2569580078125]","[1024.9696044921875, 392.14385986328125]","[769.4161376953125, 472.5061340332031]","[1009.2110595703125, 488.1578063964844]","[780.923095703125, 618.8331909179688]","[998.996337890625, 623.8910522460938]","[853.13232421875, 633.2119140625]"
"[1018.8045654296875, 277.2195129394531]","[808.0242919921875, 301.64697265625]","[1032.630126953125, 388.1730651855469]","[768.7501220703125, 476.1351318359375]","[1001.5252685546875, 475.3398742675781]","[779.258056640625, 620.4725341796875]","[998.0344848632812, 621.4569091796875]","[853.8212890625, 631.3903198242188]"
"[1018.97314453125, 279.9221496582031]","[806.9805908203125, 301.244140625]","[1032.9644775390625, 401.9469909667969]","[767.9136962890625, 477.2822265625]","[992.8903198242188, 488.44232177734375]","[777.0711669921875, 620.6961669921875]","[997.5657348632812, 622.3248901367188]","[852.6485595703125, 631.231689453125]"
"[1019.76708984375, 279.64434814453125]","[804.8140869140625, 301.2449951171875]","[1033.501708984375, 402.98931884765625]","[767.0607299804688, 477.64874267578125]","[979.2632446289062, 490.62823486328125]","[776.0359497070312, 619.6526489257812]","[998.8745727539062, 622.0930786132812]","[851.9454345703125, 630.8785400390625]"
"[1020.333251953125, 277.4473571777344]","[802.035400390625, 302.5615234375]","[1042.3740234375, 395.5170593261719]","[765.74560546875, 478.1710205078125]","[991.501953125, 491.8926086425781]","[773.8714599609375, 619.6240234375]","[999.478271484375, 620.5919189453125]","[851.3546142578125, 630.4091186523438]"
"[1019.4241333007812, 274.39263916015625]","[801.133056640625, 304.8235168457031]","[1052.990234375, 381.16387939453125]","[765.2561645507812, 477.71844482421875]","[1015.007080078125, 477.62225341796875]","[772.61767578125, 619.58349609375]","[999.334716796875, 617.0491943359375]","[852.7257080078125, 628.3172607421875]"
"[1017.8477783203125, 271.0981750488281]","[800.3011474609375, 306.35455322265625]","[1062.114501953125, 366.2604675292969]","[764.6754760742188, 478.07049560546875]","[1023.7245483398438, 457.7394104003906]","[771.3201904296875, 618.920166015625]","[1000.021240234375, 614.459716796875]","[855.10400390625, 626.7971801757812]"
"[1015.5267333984375, 270.28643798828125]","[798.970458984375, 308.2283935546875]","[1070.7486572265625, 353.7860412597656]","[764.4005737304688, 478.34014892578125]","[1054.26220703125, 430.05462646484375]","[770.4732666015625, 618.9943237304688]","[999.5477294921875, 614.0989379882812]","[855.8703002929688, 627.1243286132812]"
"[1009.9993896484375, 275.377685546875]","[796.1380004882812, 309.30206298828125]","[1078.406005859375, 356.9561462402344]","[764.7252807617188, 480.36993408203125]","[1061.79931640625, 425.987548828125]","[769.1927490234375, 623.2286376953125]","[993.8816528320312, 613.6376342773438]","[853.623291015625, 625.910400390625]"
"[1008.4984130859375, 272.6138916015625]","[794.2388305664062, 311.46710205078125]","[1083.2364501953125, 345.15130615234375]","[764.1704711914062, 482.9024658203125]","[1067.8125, 423.9151611328125]","[768.4224853515625, 623.5756225585938]","[993.56640625, 612.5882568359375]","[853.429931640625, 626.5874633789062]"
"[1014.2666015625, 268.5537414550781]","[792.7471923828125, 308.3565979003906]","[1095.8642578125, 351.42425537109375]","[760.3827514648438, 479.9651184082031]","[1060.421875, 426.6654052734375]","[767.3355102539062, 620.6639404296875]","[1000.527587890625, 615.7732543945312]","[855.230224609375, 629.2245483398438]"
"[1009.6944580078125, 264.3316650390625]","[791.8856201171875, 312.60198974609375]","[1097.087646484375, 317.569091796875]","[759.9766845703125, 479.7161865234375]","[1090.5550537109375, 393.5744934082031]","[766.75244140625, 620.9287109375]","[999.3055419921875, 614.358154296875]","[856.49365234375, 630.66015625]"
"[1005.952392578125, 262.21630859375]","[790.772705078125, 313.89666748046875]","[1101.9844970703125, 301.93878173828125]","[759.8268432617188, 479.4322509765625]","[1103.218505859375, 378.8128662109375]","[766.1119995117188, 620.5977783203125]","[998.1304931640625, 613.1349487304688]","[857.4805908203125, 630.2937622070312]"
"[1003.9630737304688, 261.2015380859375]","[789.7080078125, 313.0478515625]","[1110.72412109375, 295.36181640625]","[758.937744140625, 480.3782043457031]","[1122.6309814453125, 358.62322998046875]","[765.0118408203125, 621.193115234375]","[997.412353515625, 612.3023681640625]","[857.97021484375, 629.8869018554688]"
"[1002.459716796875, 259.11614990234375]","[789.2396850585938, 311.0559387207031]","[1117.9417724609375, 292.233642578125]","[758.9065551757812, 479.852294921875]","[1134.1142578125, 350.90093994140625]","[764.8206176757812, 622.5930786132812]","[996.8284912109375, 611.42529296875]","[858.962646484375, 629.1997680664062]"
"[1001.9114990234375, 255.22352600097656]","[786.6778564453125, 310.43975830078125]","[1125.9952392578125, 284.046875]","[759.1195678710938, 480.729248046875]","[1149.607666015625, 330.49169921875]","[763.0556030273438, 625.1384887695312]","[1000.002197265625, 603.891357421875]","[861.6063232421875, 624.7401733398438]"
"[1003.2288818359375, 251.98318481445312]","[784.9847412109375, 308.6045227050781]","[1148.623046875, 281.8862609863281]","[756.753173828125, 482.37030029296875]","[1178.0540771484375, 343.51995849609375]","[764.5253295898438, 625.1647338867188]","[999.61767578125, 603.4586181640625]","[861.00244140625, 624.966796875]"
"[996.5418701171875, 252.42025756835938]","[787.0931396484375, 311.853515625]","[1133.4716796875, 264.5531005859375]","[761.7380981445312, 482.1742858886719]","[1190.3653564453125, 299.23468017578125]","[768.1854248046875, 625.2063598632812]","[989.3106689453125, 611.3416748046875]","[854.7020874023438, 634.7547607421875]"
"[994.97265625, 250.11294555664062]","[786.7789306640625, 312.76422119140625]","[1131.368896484375, 245.21287536621094]","[756.2439575195312, 483.111572265625]","[1204.539306640625, 275.9669494628906]","[764.4078979492188, 624.5773315429688]","[992.267822265625, 608.6257934570312]","[858.31689453125, 629.952880859375]"
"[996.263671875, 249.21139526367188]","[783.4752197265625, 311.1143798828125]","[1152.1470947265625, 248.1788330078125]","[755.4839477539062, 483.0491638183594]","[1221.2939453125, 270.04644775390625]","[764.949951171875, 628.4873046875]","[992.1835327148438, 609.557373046875]","[857.2120971679688, 633.5164794921875]"
"[990.1287231445312, 249.18479919433594]","[783.2861938476562, 313.4923095703125]","[1116.765380859375, 240.4375762939453]","[755.8394775390625, 484.6419982910156]","[1215.4490966796875, 246.33633422851562]","[763.20458984375, 629.73828125]","[990.5684814453125, 606.96337890625]","[856.7195434570312, 631.561279296875]"
"[991.9156494140625, 251.25343322753906]","[784.8851318359375, 314.77288818359375]","[1110.76708984375, 234.01771545410156]","[759.09423828125, 483.8833923339844]","[1214.416259765625, 227.61900329589844]","[766.3698120117188, 628.0035400390625]","[986.0162353515625, 608.7557373046875]","[851.566162109375, 632.53662109375]"
"[991.8526611328125, 251.56077575683594]","[785.0685424804688, 314.98095703125]","[1109.9013671875, 233.09999084472656]","[758.6204223632812, 484.59869384765625]","[1228.038818359375, 212.58621215820312]","[766.5138549804688, 627.844970703125]","[986.164306640625, 608.7991333007812]","[851.8790283203125, 632.88330078125]"
"[993.4802856445312, 249.79971313476562]","[783.21142578125, 314.6796875]","[1112.560791015625, 225.91543579101562]","[755.6610717773438, 482.8277587890625]","[1234.6402587890625, 193.78573608398438]","[763.7506103515625, 629.8916625976562]","[990.2747802734375, 606.5685424804688]","[853.2069091796875, 630.581787109375]"
"[997.53759765625, 249.27783203125]","[783.1109619140625, 314.17572021484375]","[1134.355712890625, 215.4425811767578]","[755.5695190429688, 481.014404296875]","[1259.596435546875, 182.23934936523438]","[763.2884521484375, 628.0006103515625]","[991.18701171875, 605.594970703125]","[852.660400390625, 629.3447265625]"
"[998.9527587890625, 250.06411743164062]","[782.6934814453125, 314.8476867675781]","[1130.1767578125, 212.78924560546875]","[755.6439208984375, 480.2159729003906]","[1265.4034423828125, 164.2279815673828]","[761.71044921875, 628.1109619140625]","[992.4534912109375, 606.1669311523438]","[852.2149658203125, 629.8071899414062]"
"[1002.03173828125, 249.35540771484375]","[783.0364379882812, 314.5521240234375]","[1138.3333740234375, 201.81936645507812]","[757.22412109375, 477.6481018066406]","[1273.7786865234375, 146.35174560546875]","[761.16650390625, 626.778564453125]","[994.1715087890625, 605.675048828125]","[852.4420166015625, 628.8777465820312]"
"[1003.9420166015625, 249.7247772216797]","[783.5026245117188, 314.4915466308594]","[1134.79150390625, 200.3758544921875]","[758.0198364257812, 477.2079162597656]","[1272.78662109375, 129.50961303710938]","[760.5038452148438, 626.4721069335938]","[996.6124877929688, 605.2178344726562]","[853.7118530273438, 628.2507934570312]"
"[1005.2224731445312, 248.15052795410156]","[783.9970092773438, 313.38543701171875]","[1138.691162109375, 191.91561889648438]","[758.4185791015625, 475.63201904296875]","[1274.50244140625, 110.03091430664062]","[759.7955932617188, 625.0759887695312]","[998.126953125, 605.1627197265625]","[854.4977416992188, 628.2216796875]"
"[1007.0836181640625, 251.48779296875]","[786.4576416015625, 313.24658203125]","[1143.2701416015625, 188.85008239746094]","[760.9049072265625, 473.01556396484375]","[1271.8209228515625, 97.34406280517578]","[761.7804565429688, 621.694580078125]","[996.21337890625, 609.8731689453125]","[853.8486328125, 631.0902709960938]"
"[1008.8944702148438, 250.9129638671875]","[788.015625, 313.21441650390625]","[1147.7110595703125, 183.50021362304688]","[761.5408325195312, 473.20556640625]","[1269.109375, 84.24462890625]","[760.6707763671875, 619.631103515625]","[996.7144775390625, 612.3289794921875]","[854.4248657226562, 633.3624267578125]"
"[1010.1714477539062, 250.6094970703125]","[788.970458984375, 312.1867980957031]","[1145.7999267578125, 179.9823760986328]","[761.770263671875, 472.1434020996094]","[1258.900634765625, 70.93276977539062]","[760.032470703125, 617.61328125]","[997.15673828125, 612.1744995117188]","[854.516845703125, 632.826904296875]"
"[1011.21484375, 250.48681640625]","[790.1314697265625, 311.2732849121094]","[1147.5794677734375, 175.51483154296875]","[762.9449462890625, 470.72479248046875]","[1253.763427734375, 59.090606689453125]","[760.35693359375, 616.7498168945312]","[996.9556884765625, 611.5384521484375]","[854.5069580078125, 631.5911254882812]"
"[1011.6925048828125, 250.4268798828125]","[791.5963134765625, 310.3607482910156]","[1142.1845703125, 178.49191284179688]","[763.1595458984375, 470.20733642578125]","[1237.2344970703125, 63.92930603027344]","[759.8871459960938, 616.195068359375]","[997.8834228515625, 612.168701171875]","[855.433349609375, 631.857421875]"
"[1013.4207763671875, 250.22525024414062]","[792.5595703125, 310.4163513183594]","[1142.808837890625, 174.48660278320312]","[763.5001831054688, 469.7587890625]","[1237.2890625, 52.442596435546875]","[760.1864013671875, 617.1162109375]","[998.248046875, 612.169677734375]","[855.334716796875, 631.8517456054688]"
"[1014.9032592773438, 249.5792999267578]","[794.7459716796875, 307.39007568359375]","[1137.3033447265625, 170.1533203125]","[764.652099609375, 465.9443664550781]","[1225.5361328125, 36.168731689453125]","[759.8682250976562, 612.6268310546875]","[998.3843994140625, 614.3187255859375]","[855.1092529296875, 632.7911376953125]"
"[1019.0118408203125, 244.81076049804688]","[796.170166015625, 306.45709228515625]","[1136.755615234375, 163.90560913085938]","[763.8814086914062, 465.429931640625]","[1219.827880859375, 33.96038818359375]","[757.197265625, 613.1019287109375]","[1002.618896484375, 610.755859375]","[856.2998657226562, 631.1211547851562]"
"[1022.1776123046875, 243.48165893554688]","[797.8670654296875, 305.6714782714844]","[1141.4442138671875, 155.45269775390625]","[764.22265625, 462.136474609375]","[1219.6051025390625, 21.536636352539062]","[755.5504150390625, 610.2236328125]","[1003.4584350585938, 611.562255859375]","[856.311767578125, 631.6121826171875]"
"[1024.38134765625, 243.26239013671875]","[799.4847412109375, 305.1063537597656]","[1141.4891357421875, 152.19314575195312]","[764.1064453125, 460.5359802246094]","[1215.556640625, 11.730697631835938]","[754.610595703125, 607.8543701171875]","[1003.7899169921875, 608.8951416015625]","[856.352783203125, 628.7623901367188]"
"[1024.67919921875, 243.80758666992188]","[800.7647094726562, 304.3942565917969]","[1139.796875, 152.69595336914062]","[764.4063720703125, 459.91790771484375]","[1207.602783203125, 13.560287475585938]","[754.244384765625, 608.3740844726562]","[1003.33642578125, 610.2418823242188]","[856.1385498046875, 629.439453125]"
"[1024.01904296875, 247.04885864257812]","[800.4658813476562, 302.56829833984375]","[1141.8408203125, 155.91433715820312]","[765.3775634765625, 457.61334228515625]","[1201.9332275390625, 12.672088623046875]","[756.7022094726562, 606.4857177734375]","[999.9610595703125, 612.137939453125]","[853.9332275390625, 628.876220703125]"
"[1025.4791259765625, 243.94908142089844]","[804.4586791992188, 302.62054443359375]","[1133.5863037109375, 157.45599365234375]","[765.2548217773438, 459.9231262207031]","[1193.1151123046875, 20.637496948242188]","[753.7319946289062, 607.9932861328125]","[1003.533447265625, 610.2614135742188]","[857.453125, 628.6220092773438]"
"[1024.5367431640625, 245.25033569335938]","[806.936767578125, 302.5179443359375]","[1128.626953125, 161.93820190429688]","[765.681640625, 458.98309326171875]","[1183.44580078125, 28.36761474609375]","[753.1616821289062, 607.75732421875]","[1002.5692749023438, 610.5740966796875]","[858.4437255859375, 628.312255859375]"
"[1022.8160400390625, 247.0883331298828]","[808.7332763671875, 303.1221618652344]","[1123.2484130859375, 161.89329528808594]","[767.273193359375, 458.44140625]","[1175.575927734375, 26.8626708984375]","[753.2681884765625, 608.445068359375]","[1002.2059936523438, 610.4168701171875]","[859.7070922851562, 627.689453125]"
"[1022.7727661132812, 249.08583068847656]","[810.6878662109375, 303.91156005859375]","[1121.9691162109375, 160.2542266845703]","[769.119140625, 455.6666564941406]","[1172.5054931640625, 24.389190673828125]","[754.2317504882812, 607.737060546875]","[1001.3236083984375, 611.4866943359375]","[859.9883422851562, 628.0770263671875]"
